logInt	palbo	ox	time	cellID	pepIndex
15.0310584576621	0	0	4	25	3
13.691192514641	0	0	8	25	3
13.9908156121517	0	0	16	25	3
12.6747873348077	0	0	0	25	4
11.8008120539418	0	0	4	25	4
13.0394355205687	0	0	8	25	4
11.4799963663315	0	0	16	25	4
4.86357904893563	0	0	0	25	5
5.3251703425551	0	0	4	25	5
5.62170604120609	0	0	8	25	5
4.87219798060267	0	0	16	25	5
10.53242110545	0	0	0	25	6
10.4396055354032	0	0	4	25	6
11.7496822553659	0	0	8	25	6
9.14141136256002	0	0	16	25	6
3.44320468917828	0	0	0	25	7
3.06387081934633	0	0	4	25	7
4.47787356497757	0	0	8	25	7
4.27426019107287	0	0	16	25	7
12.4003444037817	0	0	0	25	8
10.2988873336666	0	0	4	25	8
11.9674252293682	0	0	8	25	8
11.4118033456573	0	0	16	25	8
11.8213046449378	1	0	0	26	1
11.788577097423	1	0	4	26	1
12.8837999027792	1	0	8	26	1
11.7140182586604	1	0	16	26	1
18.100541522114	1	0	0	26	2
18.6464307300703	1	0	4	26	2
18.6998378526591	1	0	8	26	2
19.6343316579286	1	0	16	26	2
17.6936793969416	1	0	0	26	3
17.103269732658	1	0	4	26	3
18.5653236135124	1	0	8	26	3
17.3309689760003	1	0	16	26	3
15.0149256848528	1	0	0	26	4
16.4127320230397	1	0	4	26	4
15.4487776441455	1	0	8	26	4
13.9541722918422	1	0	16	26	4
9.97822232930329	1	0	0	26	5
9.04789994549347	1	0	4	26	5
9.26512613964848	1	0	8	26	5
10.0889634558027	1	0	16	26	5
14.0946596566683	1	0	0	26	6
15.9452423197003	1	0	4	26	6
13.8528704375643	1	0	8	26	6
14.0818081805354	1	0	16	26	6
8.13226338610212	1	0	0	26	7
8.26331386247814	1	0	4	26	7
7.92361802195602	1	0	8	26	7
6.96041365685261	1	0	16	26	7
16.2003244160528	1	0	0	26	8
15.3580383127857	1	0	4	26	8
16.6752244302803	1	0	8	26	8
14.7004901970208	1	0	16	26	8
13.1371137925246	1	0	0	27	1
12.2045858619602	1	0	4	27	1
15.2675534669846	1	0	8	27	1
12.4389193723809	1	0	16	27	1
20.997527476992	1	0	0	27	2
20.8929228610388	1	0	4	27	2
19.3059735995049	1	0	8	27	2
17.4500175804314	1	0	16	27	2
20.4836718692583	1	0	0	27	3
20.8685991088491	1	0	4	27	3
18.6726117877216	1	0	8	27	3
18.3565919877784	1	0	16	27	3
16.4060944889758	1	0	0	27	4
18.6611973165053	1	0	4	27	4
17.4658043219187	1	0	8	27	4
16.5256125713974	1	0	16	27	4
10.6786059295007	1	0	0	27	5
10.2349920454077	1	0	4	27	5
9.90787604039603	1	0	8	27	5
12.019703763102	1	0	16	27	5
15.4867393740342	1	0	0	27	6
14.0311102703386	1	0	4	27	6
15.2887803806472	1	0	8	27	6
16.1685124852497	1	0	16	27	6
9.09568977771279	1	0	0	27	7
8.5534051529681	1	0	4	27	7
11.0206110913893	1	0	8	27	7
8.51201834043535	1	0	16	27	7
16.5955122397808	1	0	0	27	8
16.748247034847	1	0	4	27	8
16.2009481179297	1	0	8	27	8
17.415367827878	1	0	16	27	8
12.2002533148227	1	0	0	28	1
12.7075484189848	1	0	4	28	1
13.7931418556183	1	0	8	28	1
12.1785399568225	1	0	16	28	1
20.4695622338911	1	0	0	28	2
17.5591792503615	1	0	4	28	2
20.8933555700383	1	0	8	28	2
19.789884314705	1	0	16	28	2
17.6542450933203	1	0	0	28	3
18.7599570896812	1	0	4	28	3
18.687965216533	1	0	8	28	3
17.9719390805555	1	0	16	28	3
17.3532430165391	1	0	0	28	4
16.7003247776993	1	0	4	28	4
17.9964266774839	1	0	8	28	4
18.7712348084666	1	0	16	28	4
10.2685348515347	1	0	0	28	5
11.4932264133219	1	0	4	28	5
9.38947327020635	1	0	8	28	5
11.6516934068923	1	0	16	28	5
15.5188092015739	1	0	0	28	6
14.8968845811317	1	0	4	28	6
15.4638290680326	1	0	8	28	6
16.7383527475161	1	0	16	28	6
9.59430579238332	1	0	0	28	7
10.3262460019627	1	0	4	28	7
10.774435070743	1	0	8	28	7
8.81204900337062	1	0	16	28	7
17.8417809083998	1	0	0	28	8
15.3901408368307	1	0	4	28	8
17.0066932475441	1	0	8	28	8
19.2210615762912	1	0	16	28	8
11.2481957836039	1	0	0	29	1
12.5746820609621	1	0	4	29	1
10.4328329403244	1	0	8	29	1
11.8169118592116	1	0	16	29	1
18.2948388647514	1	0	0	29	2
19.3636456962551	1	0	4	29	2
17.8643402893601	1	0	8	29	2
16.7617511208423	1	0	16	29	2
16.5470885265919	1	0	0	29	3
15.530382942033	1	0	4	29	3
16.8055563257778	1	0	8	29	3
17.0067083876493	1	0	16	29	3
14.8583052135762	1	0	0	29	4
16.0969473791956	1	0	4	29	4
17.0204558004448	1	0	8	29	4
15.309251128648	1	0	16	29	4
9.19352732581919	1	0	0	29	5
7.73128377720208	1	0	4	29	5
7.65982546714563	1	0	8	29	5
9.3232167446028	1	0	16	29	5
12.4544623158518	1	0	0	29	6
12.1787296982048	1	0	4	29	6
15.419977034095	1	0	8	29	6
13.8518950156645	1	0	16	29	6
9.00377411868815	1	0	0	29	7
7.99632220524753	1	0	4	29	7
7.21953468721676	1	0	8	29	7
8.7472853836482	1	0	16	29	7
16.8104752335223	1	0	0	29	8
16.3772884054766	1	0	4	29	8
15.7903376007263	1	0	8	29	8
14.7492101216597	1	0	16	29	8
12.0987018158076	1	0	0	30	1
13.1103338662901	1	0	4	30	1
11.478007212538	1	0	8	30	1
13.0504637452026	1	0	16	30	1
19.137528662543	1	0	0	30	2
20.3532586348599	1	0	4	30	2
18.5365574574436	1	0	8	30	2
21.0485808000263	1	0	16	30	2
17.8539768486529	1	0	0	30	3
18.6693272241224	1	0	4	30	3
20.548878655393	1	0	8	30	3
17.318747507617	1	0	16	30	3
16.7670231231905	1	0	0	30	4
16.9531646899081	1	0	4	30	4
16.7301905898359	1	0	8	30	4
17.9066022598987	1	0	16	30	4
12.1106323348354	1	0	0	30	5
11.0048143384598	1	0	4	30	5
9.85455641014278	1	0	8	30	5
9.92200528914191	1	0	16	30	5
15.0627698183078	1	0	0	30	6
14.9313527916587	1	0	4	30	6
14.5969466599586	1	0	8	30	6
15.6685752852486	1	0	16	30	6
9.49194074078304	1	0	0	30	7
8.95381666878672	1	0	4	30	7
8.73094079618575	1	0	8	30	7
8.9865301443533	1	0	16	30	7
17.6830808043398	1	0	0	30	8
16.3952095777342	1	0	4	30	8
17.3362692661085	1	0	8	30	8
19.248428474869	1	0	16	30	8
12.2420437579119	1	0	0	31	1
12.7075370782699	1	0	4	31	1
12.3256330120674	1	0	8	31	1
11.7995181324239	1	0	16	31	1
21.2299558587063	1	0	0	31	2
19.2211795293325	1	0	4	31	2
19.3741887829795	1	0	8	31	2
18.4149963240728	1	0	16	31	2
19.9628405382393	1	0	0	31	3
18.7974735785113	1	0	4	31	3
20.6286897215515	1	0	8	31	3
20.3193023457201	1	0	16	31	3
17.6522568398825	1	0	0	31	4
17.5300190066089	1	0	4	31	4
18.6998621790944	1	0	8	31	4
16.8112995598703	1	0	16	31	4
10.8486437703547	1	0	0	31	5
10.3238433522267	1	0	4	31	5
11.6649307572262	1	0	8	31	5
11.546415584063	1	0	16	31	5
15.505712465925	1	0	0	31	6
13.9421708509679	1	0	4	31	6
16.1207466612309	1	0	8	31	6
15.5098860856101	1	0	16	31	6
9.55415331881277	1	0	0	31	7
10.6610668106644	1	0	4	31	7
9.15366047409484	1	0	8	31	7
9.46375560191914	1	0	16	31	7
17.1510415462869	1	0	0	31	8
16.600833451195	1	0	4	31	8
17.4397901824235	1	0	8	31	8
15.3927458999881	1	0	16	31	8
12.6391200173016	1	0	0	32	1
11.8642985698386	1	0	4	32	1
10.4999454509709	1	0	8	32	1
13.0329500783357	1	0	16	32	1
20.9286613581706	1	0	0	32	2
17.9553829738835	1	0	4	32	2
19.4879346673609	1	0	8	32	2
21.2713292903973	1	0	16	32	2
18.2709309492277	1	0	0	32	3
17.4303548498753	1	0	4	32	3
19.1875249788014	1	0	8	32	3
18.9179834598619	1	0	16	32	3
17.5828542323699	1	0	0	32	4
17.559186514745	1	0	4	32	4
17.0207156902779	1	0	8	32	4
16.4676020916071	1	0	16	32	4
11.6598480649406	1	0	0	32	5
8.78619756267972	1	0	4	32	5
10.5440503663407	1	0	8	32	5
11.4441635037888	1	0	16	32	5
13.0563583760415	1	0	0	32	6
14.3521399222686	1	0	4	32	6
14.7844178073731	1	0	8	32	6
16.4366873505839	1	0	16	32	6
8.56733381537772	1	0	0	32	7
9.69439439270714	1	0	4	32	7
9.34028600946527	1	0	8	32	7
8.55029170618019	1	0	16	32	7
16.316551409349	1	0	0	32	8
15.3137958042605	1	0	4	32	8
15.5900870937599	1	0	8	32	8
17.5459813368862	1	0	16	32	8
10.052522189884	1	0	0	33	1
11.6649526097328	1	0	4	33	1
10.9969254507635	1	0	8	33	1
10.2721491804406	1	0	16	33	1
16.5886956028661	1	0	0	33	2
15.9620261220163	1	0	4	33	2
17.8493265358242	1	0	8	33	2
17.4098240718422	1	0	16	33	2
15.5474580566942	1	0	0	33	3
17.6300917564573	1	0	4	33	3
15.241161098038	1	0	8	33	3
17.866133700668	1	0	16	33	3
15.8973622725555	1	0	0	33	4
14.8644937178882	1	0	4	33	4
16.9799616701426	1	0	8	33	4
15.9518050781986	1	0	16	33	4
8.0604786087301	1	0	0	33	5
8.06607421220881	1	0	4	33	5
9.45837404033098	1	0	8	33	5
9.45362545148066	1	0	16	33	5
12.6169717547679	1	0	0	33	6
14.0901522947193	1	0	4	33	6
12.7074142251117	1	0	8	33	6
15.2224406798402	1	0	16	33	6
6.5710067078753	1	0	0	33	7
8.58428456260907	1	0	4	33	7
7.39944834442957	1	0	8	33	7
7.28362714224148	1	0	16	33	7
14.9282717891926	1	0	0	33	8
15.1027415355766	1	0	4	33	8
15.3423363933598	1	0	8	33	8
13.8471343011362	1	0	16	33	8
10.6543943196002	1	0	0	34	1
10.9199875391496	1	0	4	34	1
9.0720240329093	1	0	8	34	1
11.770040042465	1	0	16	34	1
16.0550328883154	1	0	0	34	2
16.3476201266303	1	0	4	34	2
15.5824157608405	1	0	8	34	2
17.4808357401951	1	0	16	34	2
16.6357418040939	1	0	0	34	3
16.9125002960635	1	0	4	34	3
18.6399422481893	1	0	8	34	3
17.5313389791169	1	0	16	34	3
16.1736206923474	1	0	0	34	4
16.0991459366947	1	0	4	34	4
13.2058651690921	1	0	8	34	4
14.6295617955657	1	0	16	34	4
8.39498078407406	1	0	0	34	5
8.57151220682615	1	0	4	34	5
8.28154621539945	1	0	8	34	5
6.74444220588729	1	0	16	34	5
10.9700104783815	1	0	0	34	6
13.673266256413	1	0	4	34	6
14.2392888633182	1	0	8	34	6
12.4410913001346	1	0	16	34	6
6.61461646894153	1	0	0	34	7
6.8279972475499	1	0	4	34	7
7.89124242297002	1	0	8	34	7
6.39959676826151	1	0	16	34	7
14.7805931431102	1	0	0	34	8
14.6903777587156	1	0	4	34	8
14.728189539006	1	0	8	34	8
13.5407105060041	1	0	16	34	8
13.1409184230523	1	0	0	35	1
14.0295795962406	1	0	4	35	1
11.8084535360729	1	0	8	35	1
12.9392895133234	1	0	16	35	1
18.8960039180989	1	0	0	35	2
19.0577245739296	1	0	4	35	2
20.5617853151104	1	0	8	35	2
20.0244144824569	1	0	16	35	2
19.3806271650455	1	0	0	35	3
19.336313304756	1	0	4	35	3
19.8223380553782	1	0	8	35	3
19.5475819816514	1	0	16	35	3
17.5409364196385	1	0	0	35	4
18.547534810092	1	0	4	35	4
19.5309845298156	1	0	8	35	4
18.1414898926997	1	0	16	35	4
11.718716375984	1	0	0	35	5
11.0482897469295	1	0	4	35	5
11.5710043993571	1	0	8	35	5
11.5296172576592	1	0	16	35	5
16.6510082222221	1	0	0	35	6
16.0205404715663	1	0	4	35	6
15.5334120759809	1	0	8	35	6
15.5980906972881	1	0	16	35	6
9.11182330650531	1	0	0	35	7
9.06091368316632	1	0	4	35	7
9.8019252049839	1	0	8	35	7
11.2434884319174	1	0	16	35	7
18.1845708978923	1	0	0	35	8
19.1038336642235	1	0	4	35	8
18.1742493239763	1	0	8	35	8
17.50732943335	1	0	16	35	8
14.2528762519709	1	0	0	36	1
13.2461333357144	1	0	4	36	1
14.1694675142694	1	0	8	36	1
13.3372109977232	1	0	16	36	1
20.377355120702	1	0	0	36	2
20.8020842893752	1	0	4	36	2
19.1116408873334	1	0	8	36	2
20.0050060871964	1	0	16	36	2
18.4751298330273	1	0	0	36	3
17.79407129538	1	0	4	36	3
18.3601709752035	1	0	8	36	3
19.745810512818	1	0	16	36	3
18.1057292827037	1	0	0	36	4
17.2139731182182	1	0	4	36	4
17.9178564126235	1	0	8	36	4
17.781552556764	1	0	16	36	4
10.2109806365779	1	0	0	36	5
12.3708490626904	1	0	4	36	5
11.9307908752724	1	0	8	36	5
10.0337287464376	1	0	16	36	5
16.9477565369269	1	0	0	36	6
14.526344695442	1	0	4	36	6
15.5238979404023	1	0	8	36	6
17.115258985654	1	0	16	36	6
9.86742690930624	1	0	0	36	7
8.65704602018809	1	0	4	36	7
8.05892432936845	1	0	8	36	7
8.36410566208139	1	0	16	36	7
17.3902346293469	1	0	0	36	8
18.9871459154657	1	0	4	36	8
17.6095705331574	1	0	8	36	8
17.4201456098099	1	0	16	36	8
9.13220409488596	1	0	0	37	1
12.2055158687031	1	0	4	37	1
12.4188901309381	1	0	8	37	1
11.1950757447196	1	0	16	37	1
16.8780409534039	1	0	0	37	2
19.2539276072955	1	0	4	37	2
18.0250282172011	1	0	8	37	2
16.2788172160251	1	0	16	37	2
18.2332047769432	1	0	0	37	3
16.6585006910565	1	0	4	37	3
20.2645861532712	1	0	8	37	3
17.4881310291377	1	0	16	37	3
16.5061480293367	1	0	0	37	4
15.7569438109315	1	0	4	37	4
15.1296217613271	1	0	8	37	4
15.708890187384	1	0	16	37	4
9.58645513410957	1	0	0	37	5
10.2280986389238	1	0	4	37	5
9.52870484620222	1	0	8	37	5
8.79592327518825	1	0	16	37	5
15.5708635641482	1	0	0	37	6
15.6485440676184	1	0	4	37	6
11.9005925222788	1	0	8	37	6
12.689558758349	1	0	16	37	6
7.85292230311576	1	0	0	37	7
7.23586790574047	1	0	4	37	7
5.62867835986489	1	0	8	37	7
6.89826285804644	1	0	16	37	7
15.2831655515775	1	0	0	37	8
16.711941440653	1	0	4	37	8
16.6365267708016	1	0	8	37	8
18.0350177727771	1	0	16	37	8
11.551745245586	1	0	0	38	1
12.7937702561577	1	0	4	38	1
12.0645804446604	1	0	8	38	1
12.1943127146181	1	0	16	38	1
18.765461758736	1	0	0	38	2
18.8391281816078	1	0	4	38	2
19.3793465892966	1	0	8	38	2
19.9136637845886	1	0	16	38	2
17.4992150172781	1	0	0	38	3
17.8804987601558	1	0	4	38	3
17.6017316636751	1	0	8	38	3
18.636197052077	1	0	16	38	3
17.5613328523084	1	0	0	38	4
16.346217978936	1	0	4	38	4
17.8692660980244	1	0	8	38	4
18.4891042119249	1	0	16	38	4
8.79861257533706	1	0	0	38	5
10.0571622398838	1	0	4	38	5
10.7957822583195	1	0	8	38	5
10.1899634233847	1	0	16	38	5
14.9428283110489	1	0	0	38	6
17.0370847160284	1	0	4	38	6
13.8495800421144	1	0	8	38	6
13.6905439476935	1	0	16	38	6
8.55385923507687	1	0	0	38	7
9.1483544148756	1	0	4	38	7
9.14054120157497	1	0	8	38	7
9.29966765280737	1	0	16	38	7
17.0434534743096	1	0	0	38	8
16.5328777198122	1	0	4	38	8
16.9676218761281	1	0	8	38	8
16.1754794825152	1	0	16	38	8
14.2838690301036	1	0	0	39	1
12.084296712982	1	0	4	39	1
11.5234549704495	1	0	8	39	1
12.5008153888998	1	0	16	39	1
19.5701367376254	1	0	0	39	2
21.190537973116	1	0	4	39	2
20.1273859094529	1	0	8	39	2
20.5866246872387	1	0	16	39	2
20.4529340936891	1	0	0	39	3
18.4982406350166	1	0	4	39	3
19.4159307991457	1	0	8	39	3
21.0867207030837	1	0	16	39	3
18.7273274011821	1	0	0	39	4
17.7525821536207	1	0	4	39	4
18.4885297525172	1	0	8	39	4
18.9850741899175	1	0	16	39	4
11.8966023644214	1	0	0	39	5
9.91382507696319	1	0	4	39	5
9.07561081569602	1	0	8	39	5
9.5242318797422	1	0	16	39	5
15.7904066418297	1	0	0	39	6
17.910811362915	1	0	4	39	6
14.8611537816484	1	0	8	39	6
16.0760805332135	1	0	16	39	6
10.1973952201269	1	0	0	39	7
9.80347244902874	1	0	4	39	7
9.55323027127452	1	0	8	39	7
10.4797148958556	1	0	16	39	7
16.7979786466163	1	0	0	39	8
17.7667678215634	1	0	4	39	8
18.9190859867704	1	0	8	39	8
17.7627923511244	1	0	16	39	8
12.3524349663799	1	0	0	40	1
13.1954193990729	1	0	4	40	1
13.7745932637516	1	0	8	40	1
14.8496285532718	1	0	16	40	1
21.7735971608688	1	0	0	40	2
20.0579351177113	1	0	4	40	2
16.8261577542806	1	0	8	40	2
20.3923038128751	1	0	16	40	2
18.5197273107994	1	0	0	40	3
19.0707336962253	1	0	4	40	3
19.5475664009297	1	0	8	40	3
18.8520004369274	1	0	16	40	3
17.8105172164939	1	0	0	40	4
17.4837870727943	1	0	4	40	4
18.7074308190898	1	0	8	40	4
19.6246660879563	1	0	16	40	4
9.20117572800163	1	0	0	40	5
10.3099455678107	1	0	4	40	5
11.7495392422333	1	0	8	40	5
13.4317799654084	1	0	16	40	5
14.2801253760119	1	0	0	40	6
15.4047054324732	1	0	4	40	6
16.1315577059793	1	0	8	40	6
16.8118348411962	1	0	16	40	6
12.2223435631073	1	0	0	40	7
6.87467751928527	1	0	4	40	7
9.982740150418	1	0	8	40	7
10.9101327372561	1	0	16	40	7
15.4430938856188	1	0	0	40	8
15.7155623946001	1	0	4	40	8
17.4758264859686	1	0	8	40	8
17.0253350817322	1	0	16	40	8
11.854633618318	1	0	0	41	1
12.8926290664007	1	0	4	41	1
11.2998099577182	1	0	8	41	1
10.904192115371	1	0	16	41	1
19.4907808134662	1	0	0	41	2
19.6137567934063	1	0	4	41	2
16.9668735331015	1	0	8	41	2
18.3703414215752	1	0	16	41	2
16.9445351629131	1	0	0	41	3
16.6869179152216	1	0	4	41	3
18.7301768073985	1	0	8	41	3
18.6161559906933	1	0	16	41	3
18.2833665340605	1	0	0	41	4
16.4210676484238	1	0	4	41	4
16.5361928467259	1	0	8	41	4
16.4173826434689	1	0	16	41	4
8.89139456508285	1	0	0	41	5
9.08191729411855	1	0	4	41	5
9.75219582791494	1	0	8	41	5
10.555390800969	1	0	16	41	5
12.4258315958895	1	0	0	41	6
13.0201241416165	1	0	4	41	6
14.7064766295181	1	0	8	41	6
14.6269044229691	1	0	16	41	6
7.49348806404864	1	0	0	41	7
8.2666065028042	1	0	4	41	7
7.78744056559086	1	0	8	41	7
9.62622469079479	1	0	16	41	7
14.5791019571322	1	0	0	41	8
16.1891722180274	1	0	4	41	8
15.2362017614411	1	0	8	41	8
15.1531444562349	1	0	16	41	8
14.4677800638001	1	0	0	42	1
12.5320299287914	1	0	4	42	1
13.9604211419595	1	0	8	42	1
12.5829269184448	1	0	16	42	1
20.2616635056096	1	0	0	42	2
19.1759604398373	1	0	4	42	2
19.9958554130779	1	0	8	42	2
20.5381943609359	1	0	16	42	2
19.5818445248729	1	0	0	42	3
18.8617551812132	1	0	4	42	3
18.1678333660336	1	0	8	42	3
19.0496665395964	1	0	16	42	3
18.2494904160878	1	0	0	42	4
15.6521635734595	1	0	4	42	4
18.5536022334941	1	0	8	42	4
18.4179580031739	1	0	16	42	4
11.174812823518	1	0	0	42	5
10.1165776163851	1	0	4	42	5
9.385867232561	1	0	8	42	5
13.2344787343815	1	0	16	42	5
15.3831912518676	1	0	0	42	6
13.0000778133129	1	0	4	42	6
15.2985018566432	1	0	8	42	6
14.6841314088107	1	0	16	42	6
10.1889299515986	1	0	0	42	7
9.13230782463727	1	0	4	42	7
9.29585469199802	1	0	8	42	7
9.56644149092657	1	0	16	42	7
17.0716655969613	1	0	0	42	8
17.3318940907568	1	0	4	42	8
16.3207273286862	1	0	8	42	8
17.0386220291369	1	0	16	42	8
12.0022119602547	1	0	0	43	1
12.7901387351062	1	0	4	43	1
12.3489465479101	1	0	8	43	1
12.7834708061387	1	0	16	43	1
20.0379851342672	1	0	0	43	2
19.702472595025	1	0	4	43	2
18.811385192372	1	0	8	43	2
18.1433729908127	1	0	16	43	2
18.4233538592786	1	0	0	43	3
18.1848729847667	1	0	4	43	3
18.7617514783922	1	0	8	43	3
17.4074524485158	1	0	16	43	3
18.4952341477593	1	0	0	43	4
16.1507909710918	1	0	4	43	4
17.9694760953678	1	0	8	43	4
19.1742488899413	1	0	16	43	4
11.4856755385035	1	0	0	43	5
10.5531281025029	1	0	4	43	5
8.22960727572656	1	0	8	43	5
11.5289929910161	1	0	16	43	5
16.4025420733092	1	0	0	43	6
16.6782468804354	1	0	4	43	6
16.37019338925	1	0	8	43	6
16.4776464317939	1	0	16	43	6
8.85818669694908	1	0	0	43	7
8.31249151764019	1	0	4	43	7
8.45599847047946	1	0	8	43	7
8.1172581779379	1	0	16	43	7
17.6652204209481	1	0	0	43	8
16.3198532066174	1	0	4	43	8
17.7946974494172	1	0	8	43	8
15.6683702690446	1	0	16	43	8
11.4866047855101	1	0	0	44	1
11.883899669502	1	0	4	44	1
9.88734074155801	1	0	8	44	1
10.6043649933503	1	0	16	44	1
17.8522814854472	1	0	0	44	2
17.4611501521297	1	0	4	44	2
16.3405241283467	1	0	8	44	2
16.3061092556978	1	0	16	44	2
17.6140407227658	1	0	0	44	3
19.3259124591091	1	0	4	44	3
19.6777712276404	1	0	8	44	3
16.9049543921682	1	0	16	44	3
17.7015591122931	1	0	0	44	4
17.0052574833467	1	0	4	44	4
14.7610893794794	1	0	8	44	4
16.4768478988411	1	0	16	44	4
9.09157322627332	1	0	0	44	5
8.96096462758476	1	0	4	44	5
9.45255906437535	1	0	8	44	5
8.00275301257608	1	0	16	44	5
15.6418091627308	1	0	0	44	6
13.1267053372322	1	0	4	44	6
13.7776946058969	1	0	8	44	6
14.5306979285721	1	0	16	44	6
7.0209683769155	1	0	0	44	7
10.0354498623783	1	0	4	44	7
6.89365079192251	1	0	8	44	7
7.76729546863642	1	0	16	44	7
15.1079641227105	1	0	0	44	8
16.0512386056654	1	0	4	44	8
16.8464845365884	1	0	8	44	8
15.5217485019521	1	0	16	44	8
12.9925943908909	1	0	0	45	1
11.9676053410907	1	0	4	45	1
12.7181200145932	1	0	8	45	1
13.9152496745103	1	0	16	45	1
18.3920194674625	1	0	0	45	2
17.4865630761891	1	0	4	45	2
18.8035633308236	1	0	8	45	2
19.1368535334623	1	0	16	45	2
19.7497684907483	1	0	0	45	3
19.336274803325	1	0	4	45	3
17.8964338870406	1	0	8	45	3
17.88051747264	1	0	16	45	3
17.9955189181247	1	0	0	45	4
15.3290411780198	1	0	4	45	4
16.7443825869234	1	0	8	45	4
17.8993037970774	1	0	16	45	4
11.9769678588347	1	0	0	45	5
12.0101581260397	1	0	4	45	5
11.6395936861479	1	0	8	45	5
9.91188766001097	1	0	16	45	5
13.9068655659811	1	0	0	45	6
16.08194560413	1	0	4	45	6
14.6176316277239	1	0	8	45	6
14.6175570008193	1	0	16	45	6
8.86720567708216	1	0	0	45	7
8.67077042089103	1	0	4	45	7
7.13513983974561	1	0	8	45	7
7.75886069320781	1	0	16	45	7
14.3665831254389	1	0	0	45	8
17.0423913422589	1	0	4	45	8
17.0455757184167	1	0	8	45	8
15.4197563226996	1	0	16	45	8
10.2689227379436	1	0	0	46	1
12.4057243961167	1	0	4	46	1
10.4960122289045	1	0	8	46	1
10.6914751707169	1	0	16	46	1
18.6877920955925	1	0	0	46	2
18.7101071419854	1	0	4	46	2
19.1823980379232	1	0	8	46	2
19.0808143141019	1	0	16	46	2
17.971299202242	1	0	0	46	3
16.8929498875522	1	0	4	46	3
18.7897119718795	1	0	8	46	3
19.3039701005678	1	0	16	46	3
15.7687315999176	1	0	0	46	4
16.4884066237215	1	0	4	46	4
17.5254639394991	1	0	8	46	4
16.5074577651356	1	0	16	46	4
10.9114016073797	1	0	0	46	5
9.25431711251221	1	0	4	46	5
9.90171501266128	1	0	8	46	5
9.45230584472425	1	0	16	46	5
14.8789842752208	1	0	0	46	6
14.0745535572675	1	0	4	46	6
14.9718001607635	1	0	8	46	6
15.4802771257413	1	0	16	46	6
8.72442217433416	1	0	0	46	7
6.72796898801652	1	0	4	46	7
8.3075770004077	1	0	8	46	7
9.59663410409294	1	0	16	46	7
14.8361981108137	1	0	0	46	8
15.8606893426409	1	0	4	46	8
16.0049410747505	1	0	8	46	8
15.0709330920166	1	0	16	46	8
13.5345687418609	1	0	0	47	1
10.8015571268105	1	0	4	47	1
11.0659256675277	1	0	8	47	1
11.4232872686777	1	0	16	47	1
17.6463877445314	1	0	0	47	2
17.8235421991814	1	0	4	47	2
17.418179927771	1	0	8	47	2
18.4550127693365	1	0	16	47	2
16.8168827929608	1	0	0	47	3
19.2242746106213	1	0	4	47	3
19.3925824392815	1	0	8	47	3
17.9279835445654	1	0	16	47	3
16.5212462230102	1	0	0	47	4
14.9913966979681	1	0	4	47	4
13.9338415062702	1	0	8	47	4
17.4840743092742	1	0	16	47	4
10.2158949558471	1	0	0	47	5
7.00450869272034	1	0	4	47	5
11.1682883701372	1	0	8	47	5
9.14711988348328	1	0	16	47	5
15.1407393519475	1	0	0	47	6
13.207678271842	1	0	4	47	6
12.6260484504558	1	0	8	47	6
13.5874943408369	1	0	16	47	6
8.40956269624331	1	0	0	47	7
8.78152216264991	1	0	4	47	7
7.7716016778008	1	0	8	47	7
6.65599949075869	1	0	16	47	7
16.3951657571658	1	0	0	47	8
15.8110004900504	1	0	4	47	8
19.2704821845102	1	0	8	47	8
14.5170506821566	1	0	16	47	8
12.386767169521	1	0	0	48	1
10.9144127074954	1	0	4	48	1
11.5019692298319	1	0	8	48	1
11.8141665783124	1	0	16	48	1
18.4551212950529	1	0	0	48	2
19.2340837246333	1	0	4	48	2
19.7446914467128	1	0	8	48	2
18.5758435547452	1	0	16	48	2
18.7271038938016	1	0	0	48	3
18.1024804056452	1	0	4	48	3
19.139784615142	1	0	8	48	3
17.2040593877463	1	0	16	48	3
16.3832044921179	1	0	0	48	4
16.9404720591623	1	0	4	48	4
17.7852303196173	1	0	8	48	4
16.5543397011595	1	0	16	48	4
10.2039410773949	1	0	0	48	5
10.2455104949755	1	0	4	48	5
12.1295392193032	1	0	8	48	5
8.90016034397455	1	0	16	48	5
14.8621746309549	1	0	0	48	6
15.4953908144952	1	0	4	48	6
13.7892618598603	1	0	8	48	6
14.7569473810731	1	0	16	48	6
8.34807510934426	1	0	0	48	7
9.65018544937687	1	0	4	48	7
7.08581993999885	1	0	8	48	7
8.58963939886693	1	0	16	48	7
16.1257558513937	1	0	0	48	8
16.1087496825512	1	0	4	48	8
16.7399147680902	1	0	8	48	8
17.0660137943238	1	0	16	48	8
12.478854659871	1	0	0	49	1
12.7778699907588	1	0	4	49	1
13.5921812171465	1	0	8	49	1
12.875376480405	1	0	16	49	1
19.2440358545316	1	0	0	49	2
19.0449001217783	1	0	4	49	2
19.418910883359	1	0	8	49	2
17.7971873406831	1	0	16	49	2
19.7896504463921	1	0	0	49	3
19.9998158133396	1	0	4	49	3
18.5529273472041	1	0	8	49	3
18.4147440421936	1	0	16	49	3
19.2197573577525	1	0	0	49	4
17.0414901996492	1	0	4	49	4
19.5367438278102	1	0	8	49	4
15.8056046567251	1	0	16	49	4
10.3832877056674	1	0	0	49	5
12.8854935236743	1	0	4	49	5
11.9754520808551	1	0	8	49	5
11.3944871962548	1	0	16	49	5
15.0425022017601	1	0	0	49	6
